Id,SalePrice
1796,168216.00462701276
1797,170654.48981998814
1798,163070.28349438665
1799,148019.27926034344
1800,129673.85273396836
1801,209356.8155738313
1802,182763.86097686144
1803,150689.67424243107
1804,153388.1714243002
1805,168951.6618642608
1806,153809.27268901738
1807,140249.26299249326
1808,153861.32734965376
1809,127649.60239444894
1810,164492.1940246426
1811,145873.49945781776
1812,155656.10980734797
1813,163266.92621425443
1814,128137.90744425196
1815,141430.77003277416
1816,158865.31437933474
1817,135610.10228467156
1818,158506.03930796555
1819,164879.81086846167
1820,134671.79675715842
1821,158157.88589519853
1822,175384.06973504106
1823,130755.79217472822
1824,203425.49788698513
1825,175644.2158745799
1826,157433.78895225242
1827,141439.87686536938
1828,136292.75622277643
1829,132940.52919855923
1830,196355.41159949417
1831,164070.42039849132
1832,139308.59681980437
1833,176517.38781903422
1834,163637.1331733253
1835,154145.77511819312
1836,153775.89049969232
1837,127994.04798468821
1838,164756.31586416898
1839,171729.19922531076
1840,151666.95783572554
1841,146329.59279033868
1842,148761.83414056306
1843,171822.2027964608
1844,132801.65891975758
1845,146064.1048417705
1846,171732.43389372426
1847,137727.89636241167
1848,111993.2887444526
1849,148250.4982564863
1850,158213.55847160643
1851,172338.74859710087
1852,179398.61364903307
1853,160492.04897450536
1854,174725.8908261849
1855,165994.3705582034
1856,174354.74184059177
1857,141388.8353035297
1858,142289.4600336577
1859,126222.56049993163
1860,147961.55260533417
1861,145318.2947734468
1862,180643.86255125655
1863,179557.57360603922
1864,179557.57360603922
1865,214020.20930795366
1866,196221.99716416348
1867,205969.13373130656
1868,214344.24850969322
1869,182759.6498985333
1870,191356.6521672245
1871,182131.4710921506
1872,141917.90162555838
1873,159540.80592926437
1874,151266.84645967992
1875,167174.4597466243
1876,182315.0280326633
1877,191788.11009939446
1878,158820.50231328633
1879,167103.85589279374
1880,161186.34149238898
1881,176391.88713435864
1882,179951.72654236117
1883,156950.8190138979
1884,162543.50139676637
1885,166119.2185330518
1886,200889.37127120662
1887,169264.89059852585
1888,195988.23226904494
1889,175399.07928281443
1890,170755.78857627473
1891,121200.09144414215
1892,162006.2629142495
1893,163647.58460478912
1894,156616.16822096522
1895,165655.13867800098
1896,171047.4180355178
1897,133298.8963320549
1898,197445.8044087828
1899,153098.52038074567
1900,153632.024658615
1901,174504.8138969683
1902,170661.2200294859
1903,159477.00323440912
1904,144006.1207309224
1905,174485.25908126924
1906,167270.6591054736
1907,156328.3118556089
1908,128238.22022142516
1909,160014.03762496688
1910,158361.60260496588
1911,167728.49317906215
1912,167917.91826463066
1913,159124.39488577226
1914,129375.78936463779
1915,228801.54547761605
1916,127648.3037245256
1917,205996.32907491922
1918,115265.60070455495
1919,170345.6983892183
1920,209221.79282930453
1921,226833.04610325416
1922,221212.26578419586
1923,212245.73322743623
1924,218708.1505864812
1925,190452.71254185046
1926,220200.5270299649
1927,140976.12593729445
1928,175617.35852868488
1929,157611.8080348848
1930,177889.66569853737
1931,171832.28744927223
1932,186485.76721759632
1933,125721.11148156473
1934,169662.98185860817
1935,163135.8434815721
1936,157763.82625825825
1937,188654.00234419137
1938,170884.37010590616
1939,203688.6145490373
1940,185141.49195348803
1941,195766.62177924917
1942,162837.65294815332
1943,176941.8196337976
1944,207014.47450520578
1945,221061.47873222094
1946,165882.34164218814
1947,230569.47702660217
1948,164517.35484317358
1949,169360.78378099782
1950,155830.22860800807
1951,193161.6247808536
1952,174578.7081874727
1953,175661.55630440623
1954,152420.60214157996
1955,142856.9733219421
1956,235455.0123269308
1957,149816.2826688323
1958,212515.79026135211
1959,156204.74287092293
1960,128870.71240931308
1961,151973.25334157888
1962,111518.68410545285
1963,114091.36926020152
1964,151165.23683681243
1965,150745.09624404303
1966,147285.05446613743
1967,220660.75158832554
1968,214041.2179394815
1969,211192.52543614374
1970,225475.25631932434
1971,242204.51224471824
1972,254807.62604931465
1973,214799.23571942016
1974,209947.96829734623
1975,271071.28993925825
1976,200235.79671549032
1977,177836.02245973592
1978,225101.36383747988
1979,247430.47461902048
1980,185962.62149276963
1981,257585.21182156226
1982,189292.03441580903
1983,185615.56105810875
1984,174803.34232605304
1985,174895.09446722205
1986,183024.77093747808
1987,197167.20578120544
1988,152223.1873318473
1989,169928.170595417
1990,165596.64031422965
1991,205066.9766363036
1992,159115.62450716997
1993,148371.574717873
1994,164829.982346151
1995,170939.33316658222
1996,197027.87561081664
1997,164130.92832968608
1998,204123.65078743664
1999,177545.6237075
2000,171695.4830446911
2001,190135.00599496652
2002,207428.3705953461
2003,185745.58595797876
2004,191930.71430039313
2005,165473.3008735841
2006,225272.42636428203
2007,207259.60271207377
2008,226032.26057543434
2009,148222.98789813646
2010,157896.8554072204
2011,177480.27520328012
2012,150619.96388732828
2013,141850.54610681612
2014,158062.62299201248
2015,150360.90416202744
2016,159346.3382395158
2017,166007.54776905585
2018,155427.35468168676
2019,149635.36471277403
2020,140929.56914560526
2021,115673.64147505896
2022,160110.8874765796
2023,184395.0926169982
2024,205064.01539430305
2025,219123.008373493
2026,178697.95349890107
2027,156801.7540613027
2028,149101.17325882456
2029,164641.9389659511
2030,184216.17315553504
2031,180248.0940846981
2032,189470.9519371342
2033,176981.04158505826
2034,146487.4531571061
2035,166716.34798266774
2036,205349.14606095527
2037,207747.3938025279
2038,182604.9608761601
2039,177523.0378708869
2040,227727.86968502562
2041,169340.17304114092
2042,164126.67997462617
2043,141219.83927741923
2044,156256.34431690714
2045,172067.51112847077
2046,169143.63589964015
2047,145471.4878181776
2048,147344.95091892808
2049,170759.14210775992
2050,146896.3690253057
2051,136915.80904527023
2052,149476.19846159275
2053,175870.54147959963
2054,168130.04505157625
2055,164664.45236958598
2056,164417.84293501484
2057,159972.5457620307
2058,148898.2110929026
2059,158975.2932323023
2060,154956.20182766044
2061,176068.62992536422
2062,169869.43710184086
2063,153155.9190098926
2064,165876.14033560932
2065,184820.8775410198
2066,187962.05993019382
2067,165878.3000748137
2068,175981.3091428986
2069,131337.40253967996
2070,142062.23769634095
2071,126206.3102868668
2072,172366.39421107774
2073,168061.80275752494
2074,154337.22688302776
2075,168777.90627222904
2076,159333.2622767537
2077,149052.1655382381
2078,122375.44078367803
2079,167376.84947791413
2080,130107.66005622793
2081,176142.27415219657
2082,148505.14441468669
2083,171316.64082989577
2084,136190.71896490612
2085,145356.76877349365
2086,141393.78594316923
2087,183900.0806124823
2088,145409.55820356045
2089,133139.0211320099
2090,129935.58556726985
2091,155277.1976441255
2092,198725.65632756334
2093,164244.07867321948
2094,129614.24362889037
2095,173912.0535335359
2096,142194.12128238849
2097,153474.0076538913
2098,169738.85443666106
2099,110695.32419715454
2100,166001.2155202089
2101,148888.41743675532
2102,178389.0745400117
2103,119196.94968898605
2104,175585.2575748747
2105,156367.02638816583
2106,139732.2470172069
2107,185901.9492102283
2108,148810.87497963928
2109,159502.98225158657
2110,166926.9804842036
2111,175037.8986746144
2112,162058.62661369485
2113,136364.19536524997
2114,154500.87879936566
2115,151276.58254443193
2116,109561.74171111124
2117,185243.05211714256
2118,156447.0939249644
2119,145757.85154866197
2120,134893.5592091899
2121,159735.96081459604
2122,187157.32324636795
2123,158529.2885109035
2124,165824.67531057048
2125,183632.5741716175
2126,185085.7279485414
2127,151843.30840952173
2128,153086.83836108935
2129,130905.1425869333
2130,161111.24560513443
2131,176875.76393188466
2132,172492.20612205187
2133,146645.71757018034
2134,184339.4619308543
2135,125888.64611216965
2136,140629.44482074716
2137,126273.51914501349
2138,150573.1674526251
2139,171674.3971751715
2140,150872.09868148968
2141,141512.5763400267
2142,166955.64483124058
2143,146349.84687514158
2144,150485.33882229074
2145,143556.76482920762
2146,134332.97279802818
2147,179439.94496021606
2148,176434.94351035837
2149,173066.06717787628
2150,182616.78893345734
2151,127705.84369626803
2152,158806.28160604413
2153,149222.32933286685
2154,130700.05545217301
2155,149896.54617046466
2156,159022.9240454294
2157,172589.32871726013
2158,160229.90311385368
2159,149788.28761832957
2160,210282.03174076616
2161,216667.11370740688
2162,218873.2554823301
2163,236400.17745112305
2164,174342.27951473993
2165,212155.14303332928
2166,166257.50508714357
2167,189562.89138023232
2168,180308.26259380046
2169,130886.88297632338
2170,157473.96573190112
2171,166776.6071364042
2172,166518.96251356843
2173,178592.7712954267
2174,164315.80048771444
2175,172010.23515241782
2176,216842.50342759094
2177,195037.58936362757
2178,140693.35067810072
2179,142419.16225398573
2180,169723.78588380938
2181,163645.81120354938
2182,178713.19351252564
2183,179675.4707975491
2184,136978.36482702455
2185,143881.09064393214
2186,171631.26698696736
2187,149105.27640910354
2188,143734.78435377605
2189,189654.87640160904
2190,122947.52348736023
2191,123832.07688684198
2192,142819.94989040252
2193,168999.58580568703
2194,168523.77735806274
2195,159672.55883704143
2196,156551.1493133765
2197,143967.25595428978
2198,167207.31151683582
2199,162993.66941456185
2200,166129.52283408275
2201,184883.15391811728
2202,182794.99183774908
2203,170708.51041812627
2204,198465.5557673851
2205,171016.8257689097
2206,188410.49907960586
2207,169418.3960714208
2208,163166.32226518635
2209,179834.87326535443
2210,154727.6317259133
2211,113308.37079248324
2212,129822.99225956941
2213,161261.76235074332
2214,173419.5401323752
2215,138380.17581024524
2216,162428.9693891775
2217,139483.0709556311
2218,144815.89195810806
2219,122607.2573530855
2220,144052.18906447568
2221,242063.08459311625
2222,190082.75923966634
2223,238733.41885869217
2224,175602.24407983798
2225,167803.53299389366
2226,215301.37478610346
2227,165143.27105693458
2228,175626.42581765098
2229,208827.22862971612
2230,186362.81461294318
2231,180779.19654983972
2232,207619.9679594538
2233,171714.47953212477
2234,180898.22914024373
2235,179780.2738014483
2236,199764.5124581005
2237,225262.68203001365
2238,171277.63902783731
2239,165513.8321572752
2240,166585.3965876473
2241,183465.93054697657
2242,191134.76502873126
2243,173009.11683122237
2244,152937.63093352967
2245,159120.39624314138
2246,148066.890402275
2247,154945.44401289336
2248,120993.84029423841
2249,151632.42295959007
2250,145703.44550858764
2251,157790.24318970612
2252,190048.07134153115
2253,178655.8405302461
2254,144260.3381159439
2255,161043.19419560547
2256,153055.162730174
2257,170628.18553046288
2258,157584.3126802338
2259,143993.89770217406
2260,159596.7121762082
2261,204307.36771730162
2262,198350.30327128147
2263,183098.56499672864
2264,275967.42392802454
2265,186922.435651446
2266,191884.40558836493
2267,218481.02698209215
2268,257964.8115825719
2269,165018.05976826424
2270,180797.7849279096
2271,193702.35279278792
2272,180378.24286345165
2273,177767.62647394682
2274,173866.80523967597
2275,150536.30183089589
2276,161394.33611088083
2277,167430.10808142243
2278,186287.81397896036
2279,169803.71671225142
2280,131248.0460893361
2281,177283.8475197996
2282,184539.6871434712
2283,133995.0138863009
2284,145892.57885233787
2285,136621.51266371083
2286,140278.62664143546
2287,227194.08205641215
2288,217622.24792679554
2289,229705.03135726674
2290,262630.7443192511
2291,212991.16442793133
2292,218839.7873566069
2293,226102.08517849562
2294,214245.8301313315
2295,259807.29556173255
2296,237378.68555374222
2297,215781.6210754446
2298,234555.395516138
2299,205270.49734517283
2300,175772.8807142308
2301,203105.27592699963
2302,194280.17452326074
2303,205833.0183026128
2304,245039.39926992723
2305,161424.80672653797
2306,164756.706936155
2307,178955.47004889042
2308,167436.3701787435
2309,210128.04579650008
2310,230045.5634352009
2311,165677.12243615897
2312,174462.82663134733
2313,156769.71059981102
2314,179680.29856741935
2315,197284.0090977773
2316,189093.00064652404
2317,175241.57979993857
2318,140035.1540158675
2319,139221.47145637422
2320,208913.01155084925
2321,171964.82599227817
2322,166522.9061578154
2323,155830.25872358156
2324,179854.9052346991
2325,206144.0711333938
2326,184492.03695506183
2327,159828.12491077167
2328,167616.7181544702
2329,181662.2360812393
2330,178883.5534052604
2331,185761.26353150737
2332,213591.52322769116
2333,171221.31991969355
2334,159507.72958451285
2335,137338.27753546633
2336,162571.22116154557
2337,184408.94328154947
2338,230760.5003708166
2339,174831.48810234864
2340,259627.85597375597
2341,203584.85025839438
2342,193338.5772078556
2343,181054.71064319625
2344,164204.65319819958
2345,216537.9095803275
2346,223949.5734545452
2347,223949.5734545452
2348,182435.1288068493
2349,184433.97323015207
2350,220215.37015380606
2351,209714.30881190035
2352,194540.35979915943
2353,198793.6994250761
2354,189123.88479561708
2355,184926.73380703662
2356,132891.65929161967
2357,200213.6785166534
2358,160720.40867151393
2359,145456.79655600034
2360,127195.23289447134
2361,167112.48645176124
2362,166230.81201040078
2363,169279.96883148854
2364,180941.39495703345
2365,174211.19447706747
2366,192807.95440966767
2367,215020.8165270939
2368,191815.6231918194
2369,240174.1628730972
2370,205604.62289676446
2371,188844.88586938474
2372,233109.43788105273
2373,219796.41963684023
2374,157825.34134823267
2375,160200.46181025787
2376,211731.10610030685
2377,203472.7712626285
2378,176239.71651793635
2379,168785.36306504963
2380,169159.6550931534
2381,164802.63948817572
2382,174675.3789406099
2383,202774.7162944767
2384,186437.9866827696
2385,139792.09674262424
2386,177224.90115534767
2387,164102.07757010896
2388,147690.98242914776
2389,134597.94514731504
2390,177199.8779784022
2391,144911.24141864362
2392,160219.0025173057
2393,166179.9245625471
2394,160686.58007220668
2395,155233.0989695572
2396,175966.8981576362
2397,179814.36091438314
2398,149474.91880220568
2399,131661.51960802704
2400,136334.65604443508
2401,131802.62052742366
2402,151893.89651046265
2403,173570.38876712506
2404,144864.250474247
2405,157063.806478405
2406,147743.6665756895
2407,164149.84766854497
2408,186099.72099709467
2409,163897.68898891815
2410,177767.2751407697
2411,137064.07583111
2412,166404.55981007355
2413,169440.9589644044
2414,144534.7123812149
2415,140838.14070359545
2416,114772.24499785838
2417,147307.06063267018
2418,150094.3340707741
2419,172552.86905044687
2420,162767.6083291307
2421,133917.0205127989
2422,181548.60670195176
2423,150245.1737542205
2424,183405.1001059818
2425,170416.28437013028
2426,172533.35605581178
2427,159532.11177352406
2428,179664.28735693544
2429,128438.26886347428
2430,135129.84006322623
2431,159939.41421790034
2432,162747.30705404852
2433,154742.46700257107
2434,152573.66599733417
2435,152359.93909766639
2436,123111.23229176078
2437,145707.42304859636
2438,133710.0280210929
2439,148730.98462020914
2440,170054.54720136765
2441,149204.39876394265
2442,153751.2950761462
2443,140952.26460779173
2444,190334.6927034341
2445,157190.49316300367
2446,165405.14123843002
2447,165321.15725704932
2448,140930.86204072638
2449,163027.70782633589
2450,188991.87464965266
2451,155778.6044522047
2452,164104.92756324293
2453,138893.32813947354
2454,155502.42716105867
2455,188109.86958448763
2456,196951.38460297303
2457,190594.5570690019
2458,135289.3901847917
2459,117602.84236524954
2460,139035.8776330604
2461,162401.50917488732
2462,155077.90267620294
2463,121992.69262178188
2464,168157.8396819078
2465,180276.72320379244
2466,179159.30030511922
2467,197048.36057424734
2468,153354.07955114468
2469,157501.24394644823
2470,151263.89040847938
2471,145563.13820389277
2472,157363.18672690712
2473,157761.0083214121
2474,167417.87356498628
2475,173189.23659898166
2476,165091.419859237
2477,154323.81217551188
2478,179195.72953233073
2479,170145.49543006366
2480,149192.49356040888
2481,150633.83882154827
2482,181163.8940814836
2483,149608.38995877013
2484,167215.74027479548
2485,169958.27363846745
2486,159125.97924455546
2487,197566.35961444257
2488,172866.12089324853
2489,142597.01789065168
2490,166624.15204985163
2491,161300.76211180264
2492,184709.09871112372
2493,164023.07559410852
2494,169367.59259941912
2495,160466.79131164335
2496,192898.5602482237
2497,187858.32495517755
2498,169701.5947899637
2499,153601.22445240986
2500,149579.01059119144
2501,159342.8864809636
2502,162832.18018715884
2503,164074.47654009835
2504,174574.96453116272
2505,159041.7998981114
2506,222544.72468611403
2507,250061.35182047947
2508,253642.17196365155
2509,186537.14990640173
2510,200745.89222411637
2511,183192.03045676198
2512,160830.46705564208
2513,156553.28782898348
2514,154716.07139392596
2515,175415.62437773048
2516,176792.19146340917
2517,161928.81772120442
2518,171941.3035469469
2519,158198.817968335
2520,156538.65150857953
2521,169706.2888868829
2522,145659.4021844922
2523,166946.75007937665
2524,165688.3589716848
2525,161713.45452509524
2526,187467.93201073082
2527,146578.99125037348
2528,160882.59880410528
2529,152898.72098973492
2530,171064.4952389117
2531,152686.8699457779
2532,164114.48003696618
2533,126730.88131953013
2534,189343.26495074067
2535,139964.82712575098
2536,156991.50317040045
2537,168849.0979865263
2538,157405.78599453438
2539,172098.09774911313
2540,180650.83515413667
2541,174162.77464688645
2542,149443.23160811205
2543,159818.72046144318
2544,149323.2331199983
2545,148869.13318346228
2546,147304.6629161589
2547,167658.8806635615
2548,147814.25725264588
2549,168006.72453269231
2550,308804.03327319375
2551,126537.45383911746
2552,147763.19842913593
2553,135782.00127710463
2554,126659.76289244657
2555,145768.2917143433
2556,161416.93284413824
2557,144142.3454666125
2558,149263.25463339908
2559,149553.22241287932
2560,162117.76623832688
2561,154805.33577359462
2562,141782.52325199902
2563,152070.5170256282
2564,170185.38530120696
2565,176911.92535235026
2566,158080.27418549563
2567,159477.2469302484
2568,121427.07046979773
2569,177867.46250734956
2570,175398.76503060307
2571,179993.18296065455
2572,118108.40067824179
2573,168329.74110229683
2574,250739.92221211494
2575,168885.25138572737
2576,140117.75145999822
2577,175087.00759227536
2578,139262.047945615
2579,131412.68077397082
2580,130473.28590996897
2581,177614.15527868728
2582,118315.17969479604
2583,231197.4369803599
2584,159268.8615640515
2585,184126.60554297207
2586,167415.08047317766
2587,217374.66235115647
2588,138538.34169528738
2589,171122.81842554215
2590,166068.22898040753
2591,190173.33813729874
2592,220904.6897873098
2593,235438.26363467073
2594,175264.90788362396
2595,170438.19259634297
2596,203228.77335594763
2597,171480.3448083164
2598,187297.18355444455
2599,300865.6002882083
2600,201201.67214084847
2601,123729.41771703749
2602,144169.84599979498
2603,165171.2251239169
2604,149679.79549229628
2605,133370.72739953877
2606,176283.19722385073
2607,158060.06997444047
2608,158236.55316903934
2609,176407.93986620146
2610,145985.3502732452
2611,183090.26105531116
2612,196894.34915342001
2613,187074.81771170162
2614,152860.98230233314
2615,180868.02589937087
2616,143704.7111879036
2617,161612.47320314692
2618,204843.2356534958
2619,148840.95583695723
2620,175071.0574724952
2621,158348.73725742145
2622,162365.80508763524
2623,176870.5811150087
2624,202379.24681464443
2625,231647.09576285543
2626,152804.64592759166
2627,191274.21412420724
2628,229238.48990833596
2629,238466.40924857216
2630,227332.8524507614
2631,249538.0632667849
2632,230824.12577223356
2633,227355.84718176298
2634,215203.9630177601
2635,144036.52327818552
2636,145512.7670665128
2637,156990.28215906737
2638,206282.7843317915
2639,148678.52515363097
2640,176560.01418441845
2641,161413.21473712457
2642,183782.14405722302
2643,138748.61326917468
2644,152226.89645913945
2645,134123.8453086698
2646,118921.49394168884
2647,127511.5019367239
2648,181318.53243541392
2649,139156.10687985277
2650,123247.82080280103
2651,158684.1057413441
2652,219824.32510920014
2653,193174.72722791604
2654,249767.22755292873
2655,233153.64551121756
2656,225486.01781569127
2657,224389.19986857523
2658,220806.53844435528
2659,247202.88046748977
2660,249148.24995866593
2661,275520.1387303219
2662,242499.5414054261
2663,218542.20632523226
2664,211084.33330068897
2665,242168.79698682536
2666,266925.7435009049
2667,174650.48972869516
2668,185642.41964453724
2669,184096.28765584755
2670,240871.96591812678
2671,174257.48078809842
2672,164374.70372613907
2673,166802.7608054548
2674,163016.365536948
2675,156531.72126758384
2676,156176.8297855085
2677,170265.19053153927
2678,233021.2875416582
2679,144991.76494357924
2680,186611.38070177205
2681,176836.10368147853
2682,189694.77731537624
2683,254053.11629634773
2684,150270.5596444632
2685,209254.74473459765
2686,241389.21987062262
2687,244883.6160755148
2688,213752.6804750231
2689,203250.63348181875
2690,229332.07399441572
2691,176672.81427311304
2692,173556.1009635106
2693,226060.13598335293
2694,171862.7636861189
2695,143592.86280687986
2696,144106.10735845577
2697,182247.70466267882
2698,153939.37598756686
2699,186984.52260791877
2700,186015.67320337243
2701,172199.85512986817
2702,149369.78375291842
2703,152826.52630111077
2704,165760.91638888905
2705,138830.11326144895
2706,125260.73545324881
2707,164773.54086336456
2708,137638.38175793647
2709,135192.33410415304
2710,131309.33352531196
2711,228873.43303033515
2712,218465.36483474667
2713,172547.03238229355
2714,168739.8619724305
2715,176152.05608233062
2716,159458.63962071852
2717,200858.5460033753
2718,202239.1856372911
2719,198349.7750651377
2720,170648.61122811495
2721,167778.17228407142
2722,125496.39642024014
2723,156406.0729230086
2724,156284.00118604812
2725,161515.6282121988
2726,175535.3247186102
2727,166773.61186535578
2728,166281.20950138968
2729,156362.42051699897
2730,139949.73797800933
2731,150459.0119245887
2732,140085.01202997318
2733,202729.21600395124
